"OBS","LAND_NOM","MKVAL_NOM","STRUC_NOM","LAND_PI","MKVAL_PI","STRUC_PI","CONS_PI"
"1985Q3",1804.772554096869,5786.989302431055,3982.216748334186,0.4211874209789719,0.5519732859747663,0.6317537553134781,0.6769995267392335
"1985Q4",1830.39790413946,5881.16590413946,4050.768,0.4262867238559316,0.5579608220096105,0.6382461080054126,0.6817557974443919
"1986Q1",1901.228555750169,6027.760479759426,4126.531924009257,0.441843713184612,0.5686436201149439,0.6454628705766576,0.6891623284429721
"1986Q2",1997.178654768064,6190.195014861003,4193.016360092939,0.463146474348821,0.5804894647881965,0.6507660976176484,0.6937292948414577
"1986Q3",2042.259136963904,6322.787444280123,4280.528307316219,0.4725668026173631,0.5893200035446213,0.6590763090633244,0.6983317557974446
"1986Q4",2088.769004232383,6458.209004232383,4369.44,0.4822889059237153,0.5983659212951052,0.6675505378401652,0.7039162328442973
"1987Q1",2181.405218513017,6625.778205780378,4444.372987267361,0.5026339410513434,0.6101686901695462,0.6735508385386057,0.7083057264552769
"1987Q2",2263.541462773083,6769.678874545961,4506.137411772877,0.5205098557785667,0.6196884417069603,0.6774599182646967,0.7150615238996688
"1987Q3",2312.363112655423,6886.780686310223,4574.4175736548,0.530681027928718,0.6266667211144764,0.6822710933121934,0.7213913866540465
"1987Q4",2324.579764072283,6971.823764072283,4647.244,0.5324106478549403,0.6306296946051646,0.687642660907836,0.728833412210128
"1988Q1",2381.82378611755,7115.134967830653,4733.311181713103,0.5444856441625281,0.640537128331885,0.6960485491300248,0.7357548509228585
"1988Q2",2485.74520275398,7290.514394409351,4804.76919165537,0.5672165173974666,0.6532875647801862,0.702253871492421,0.7446758163748226
"1988Q3",2543.35766796488,7399.644585662007,4856.286917697127,0.5793382561991369,0.6600504651936432,0.7055205500047839,0.7532536677709419
"1988Q4",2574.144047529283,7503.427047529283,4929.283,0.5853174457784163,0.6662103044237346,0.7117395404781106,0.7615712257453858
"1989Q1",2621.86137862215,7626.343715226783,5004.482336604634,0.5950902383046874,0.6737916450146164,0.7178628541749246,0.7696284902981544
"1989Q2",2670.936070809315,7769.514576588023,5098.578505778708,0.6051809870398583,0.6832252449544068,0.7268017987233985,0.7764789398958827
"1989Q3",2823.840910279484,7968.585889414756,5144.744979135272,0.6387998145667976,0.6976556375563693,0.7290433689159821,0.7820634169427354
"1989Q4",2874.32344929828,8068.78444929828,5194.461,0.6492215130660891,0.703470870395966,0.731927340322294,0.7891623284429721
"1990Q1",2871.322175053729,8140.924581340244,5269.602406286515,0.6475017339903531,0.7073907680878424,0.7393354564465645,0.798047799337435
"1990Q2",2886.894603813431,8199.050180221231,5312.1555764078,0.6500268084125591,0.7102768466082349,0.7424244495168323,0.8068741126360627
"1990Q3",2906.670258289753,8270.234368662326,5363.564110372573,0.6535818638808275,0.7145844264894177,0.747167284009677,0.81489588263133
"1990Q4",2866.822755825738,8256.335755825738,5389.513,0.6437803391590925,0.7117844995666489,0.7487254486557414,0.8216516800757219
"1991Q1",2928.01465701911,8341.808656548366,5413.793999529256,0.6567475462729786,0.7177720356014929,0.7503519538564576,0.8286322763842878
"1991Q2",2909.428253686081,8359.155104701009,5449.726851014928,0.6518029850694018,0.7178438128050533,0.7535229555923076,0.834879318504496
"1991Q3",2893.04719306564,8392.832945087215,5499.785752021575,0.6473016132684227,0.7190640252655757,0.7582657900851523,0.8423568386180785
"1991Q4",2984.496849009333,8487.883849009333,5503.387,0.6668679539909512,0.725452196382429,0.7564889356642019,0.8488996687174635
"1992Q1",3107.541957982207,8629.46916598897,5521.927208006763,0.6934492982518333,0.7342090152167671,0.7542200292497574,0.8552768575485094
"1992Q2",3057.619525175038,8661.51232594959,5603.892800774553,0.6813201378302238,0.7333476887740454,0.7602613342809891,0.8612991008045434
"1992Q3",3097.749857827791,8777.908336960487,5680.158479132696,0.6892688278936501,0.7395923054837784,0.7654278802126758,0.8663984855655467
"1992Q4",3095.476569320324,8893.403569320324,5797.927,0.6876914021301106,0.7455498133792708,0.7759113212962837,0.8728111689540937
"1993Q1",3027.849123882134,8931.662216649953,5903.813092767819,0.6716389425559185,0.7458369221935115,0.7860393914957015,0.8788097491717937
"1993Q2",3081.949048227447,9056.486685922408,5974.537637694961,0.6826101066732411,0.7533017513637669,0.7913562866476225,0.8855063890203504
"1993Q3",3096.196170344764,9162.278082522053,6066.081912177288,0.6847045296924916,0.7589721504450185,0.7991334417670134,0.8904756270705161
"1993Q4",3148.86311508984,9289.77211508984,6140.909,0.6952164951356697,0.7661498708010335,0.8042863195877699,0.8950425934690015
"1994Q1",3184.965726165289,9422.161394819412,6237.195668654123,0.7019818265901004,0.7732558139534884,0.8115577546027364,0.8990534784666352
"1994Q2",3241.148991088852,9549.403107216307,6308.254116127455,0.7131029022451292,0.7797157622739018,0.8152344764430108,0.9050875532418364
"1994Q3",3232.434517521177,9658.671142653011,6426.236625131834,0.7099268204758565,0.7846683893195521,0.8249388352035865,0.9101041173686701
