"OBS","LAND_NOM","MKVAL_NOM","STRUC_NOM","LAND_PI","MKVAL_PI","STRUC_PI","CONS_PI"
"1987Q3",2514.516546475314,7088.934120130114,4574.4175736548,0.5778680758394085,0.645661924282614,0.6822710933121934,0.7213913866540465
"1987Q4",2609.804710913598,7257.048710913598,4647.244,0.5986909703183194,0.6571947592637247,0.687642660907836,0.728833412210128
"1988Q1",2678.372483872397,7411.6836655855,4733.311181713103,0.613382909896091,0.6681392171047343,0.6960485491300248,0.7357548509228585
"1988Q2",2765.634809735067,7570.404001390437,4804.76919165537,0.6323396955827059,0.6794051925086407,0.702253871492421,0.7446758163748226
"1988Q3",2894.660557634434,7750.947475331561,4856.286917697127,0.6608136165522164,0.6925874125874126,0.7055205500047839,0.7532536677709419
"1988Q4",2992.834289289409,7922.117289289409,4929.283,0.6821896523971422,0.704779358572462,0.7117395404781106,0.7615712257453858
"1989Q1",3097.015131999566,8101.4974686042,5004.482336604634,0.7048567629124788,0.7173989229161644,0.7178628541749246,0.7696284902981544
"1989Q2",3139.381611961656,8237.960117740364,5098.578505778708,0.713448332154896,0.7262599469496022,0.7268017987233985,0.7764789398958827
"1989Q3",3189.273384558119,8334.018363693391,5144.744979135272,0.7237571800415074,0.7316453661281248,0.7290433689159821,0.7820634169427354
"1989Q4",3245.153106357292,8439.614106357292,5194.461,0.7354367732536359,0.7379503255365325,0.731927340322294,0.7891623284429721
"1990Q1",3257.237066012901,8526.839472299416,5269.602406286515,0.7371299407044796,0.7432007073386384,0.7393354564465645,0.798047799337435
"1990Q2",3264.494884677826,8576.650461085626,5312.1555764078,0.7377823194860276,0.7453709508881924,0.7424244495168323,0.8068741126360627
"1990Q3",3203.062929910632,8566.627040283205,5363.564110372573,0.7229975135104115,0.7426348364279399,0.747167284009677,0.81489588263133
"1990Q4",3131.383070260749,8520.896070260749,5389.513,0.7059730707876423,0.7370661522385661,0.7487254486557414,0.8216516800757219
"1991Q1",3047.92927768156,8461.723277210816,5413.793999529256,0.6863810888295356,0.7305618519411623,0.7503519538564576,0.8286322763842878
"1991Q2",3032.418865182513,8482.145716197441,5449.726851014928,0.6821094326891073,0.730899445382204,0.7535229555923076,0.834879318504496
"1991Q3",3040.708147986941,8540.493900008516,5499.785752021575,0.6831391454012289,0.7342496583875895,0.7582657900851523,0.8423568386180785
"1991Q4",3049.293531245484,8552.680531245484,5503.387,0.6841693333716546,0.7335358893979584,0.7564889356642019,0.8488996687174635
"1992Q1",3083.753081868265,8605.680289875028,5521.927208006763,0.6909848865732223,0.7347255043806769,0.7542200292497574,0.8552768575485094
"1992Q2",3064.930053396165,8668.822854170718,5603.892800774553,0.6857741239015596,0.7365163572060124,0.7602613342809891,0.8612991008045434
"1992Q3",3018.968976144438,8699.127455277134,5680.158479132696,0.6744928522398452,0.7354682099509686,0.7654278802126758,0.8663984855655467
"1992Q4",2980.024624722428,8777.951624722427,5797.927,0.6647159753087064,0.7383457921388956,0.7759113212962837,0.8728111689540937
"1993Q1",2941.998042542532,8845.81113531035,5903.813092767819,0.6552013803530236,0.7411237038823246,0.7860393914957015,0.8788097491717937
"1993Q2",2934.410943260258,8908.948580955219,5974.537637694961,0.652478268579283,0.74344506068644,0.7913562866476225,0.8855063890203504
"1993Q3",2943.287801718144,9009.369713895432,6066.081912177288,0.6533867956181345,0.748685796961659,0.7991334417670134,0.8904756270705161
"1993Q4",2971.016286942398,9111.925286942398,6140.909,0.6584029456714267,0.7538140020898643,0.8042863195877699,0.8950425934690015
"1994Q1",2989.047659021763,9226.243327675886,6237.195668654123,0.6611888240861441,0.7594469897918175,0.8115577546027364,0.8990534784666352
"1994Q2",3023.934312304004,9332.188428431458,6308.254116127455,0.667639323594257,0.7641732979664014,0.8152344764430108,0.9050875532418364
"1994Q3",3019.781365895388,9446.017991027222,6426.236625131834,0.665459249850092,0.7695137046861186,0.8249388352035865,0.9101041173686701
"1994Q4",2979.324800975926,9542.316800975927,6562.992,0.6552935601941814,0.7734233582509446,0.8370214452660498,0.9147302413629911
"1995Q1",2938.054252839977,9616.371939832403,6678.317686992426,0.6449834986613841,0.7768250140663935,0.8483523092273417,0.9194155229531474
"1995Q2",2939.58600612573,9669.670864403519,6730.084858277789,0.6441693964126461,0.7787766256731774,0.8518923499583123,0.9246923805016565
"1995Q3",2964.813578015973,9748.258526024927,6783.444948008954,0.6485350673605556,0.7826509123060848,0.8554597269111437,0.9290108849976337
"1995Q4",2996.003137208235,9840.902137208235,6844.899,0.6541718682832541,0.7874608150470219,0.8597651818542159,0.9336725035494559
"1996Q1",3026.389804783183,9936.196332543414,6909.806527760231,0.6595240994252721,0.791155051844707,0.8624851359293632,0.9373994320870801
"1996Q2",3071.691131731864,10061.20713252758,6989.516000795717,0.6680438663762339,0.7969359376255928,0.8666675778740621,0.9417770941788928
"1996Q3",3048.519194127288,10175.04769297433,7126.528498847038,0.6616540165603075,0.8017683465959329,0.8778754288369804,0.9460837671557028
"1996Q4",3069.705656332656,10283.28065633266,7213.575,0.6649141491016739,0.8061956434370227,0.8829462979921546,0.9514197823000475
"1997Q1",3112.963540438132,10412.78034204268,7299.816801604547,0.6729358391140164,0.8124170082790773,0.8881265120347717,0.9551467108376716
"1997Q2",3165.298113414735,10545.94427620121,7380.646162786475,0.6828854448370578,0.8188216381319831,0.8925139756434265,0.9600686228111689
"1997Q3",3189.952557082877,10687.76983394291,7497.817276860033,0.6868505484006149,0.8258564424081666,0.9012478985279445,0.9622337908187412
"1997Q4",3266.594796357015,10869.67979635702,7603.085,0.7019663551797727,0.8358588537898883,0.9083689843226769,0.9652389966871746
"1998Q1",3428.720460669258,11110.34309532504,7681.622634655781,0.7353649245437377,0.8493850976609598,0.9108155761792164,0.9679129200189306
"1998Q2",3551.305587116596,11346.3394269715,7795.033839854901,0.7601484795421344,0.8622908126356402,0.9171302434290556,0.9708471367723617
"1998Q3",3660.200598204173,11597.54449348976,7937.343895285586,0.7818459137958855,0.8760067518688209,0.9264382269726502,0.9742309512541411
"1998Q4",3766.973630408975,11852.38463040898,8085.411,0.8029606678510888,0.8897001848725987,0.9360605770676436,0.9772124940842405
"1999Q1",3877.390293585804,12116.84570645582,8239.455412870015,0.8248191161720063,0.9041331082710393,0.9464483413747387,0.9803715097018458
"1999Q2",4007.859587973211,12405.44253939418,8397.582951420967,0.8508708592942117,0.9202411381721726,0.9571778084550935,0.9834122101277806
"1999Q3",4182.69835364885,12720.59214821943,8537.893794570584,0.8862547117900214,0.9381464512498995,0.9656930415647255,0.986784193090393
"1999Q4",4379.422022960314,13051.89502296031,8672.473,0.9261445767091834,0.9569680893818825,0.9732651750201604,0.9912683388547091
"2000Q1",4508.881750481094,13397.19142767329,8888.309677192196,0.9516995752395598,0.9774905554215898,0.9911157278952477,0.9967345007098913
"2000Q2",4746.231422208592,13770.04,9023.808577791409,1,1,1,1
"2000Q3",4972.011284286462,14112.51253947861,9140.501255192146,1.045830720137079,1.020364922433888,1.006970736574498,1.004566966398486
